,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,RPG,H2_Nm3,Recycle,RPGtoRecycle%,I/LFlow_Rx1,I/LTemp_Rx1,H2toRPG,H2toRecycle,H2toHC,DeC5BTM_Flow,1st bed △P_Rx2,Duty,LMTD,UA,I/LTemp_Rx2,C5 wt%_x,Benzene wt%_x,Bromine Number g/100g_x,C4 wt%_x,Styrene wt%_x,Toluene wt%_x,Xylenes wt%_x,"Indene
wt%",C6~C9 NA wt%_x,C10+ NA wt%_x,C9 Aro wt%_x,C10 Aro wt%_x,DV g/100g_y,EB wt%_x,2-Methylindene wt%,Unnamed: 0.1.1.1.1,DeC5_I/L_Temp,DeC5_l/L_Flow,DeC5_O/H_Temp.,DeC5_O/H_Press,DeC5_O/H_Flow,C5_BTM_Flow,DeC5_BTM_Flow,DeC5_BTM_Temp,Unnamed: 0.1.1.1.1.1,Rx2_RPG_temp,Rx2_H2_temp,Rx2_H2_Flow,Rx2_Feed_Temp,Rx2_1st_bed_△P,Rx2_2_3_bed_△P,RX2_1st_bed_O/L_T,RX2_1st_bed_I/L_T,Rx2_1st_bed_△T,Rx2_2nd_O/L_T,Rx2_2nd_I/L_T,Rx2_2nd_bed_△T,C5 wt%_y,Benzene wt%_y,Bromine Number g/100g_y,C4 wt%_y,Styrene wt%_y,Toluene wt%_y,Xylenes wt%_y,C6~C9 NA wt%_y,C10+ NA wt%_y,C9 Aro wt%_y,C10 Aro wt%_y,DV g/100g,EB wt%_y,G_B
293,293,293,293,293,2014-04-05,77.117,1593.386,57.086,57.463,135.797,71.983,20.662,27.912,1.5190000000000001,56.498999999999995,1.1079999999999999,195726.473,11.32212137,17287.08484,286.009,15.7382,33.801,,1.1777,0.161,15.9416,4.2486,,11.2315,4.0233,5.4387,2.5161,0.7,5.7223,,272,117.165,82.686,72.69,4.301,58.915,76.533,56.499,165.73,272,233.74099999999999,455.135,11.734,286.009,1.1079999999999999,0.267,292.251,286.009,6.242,327.666,284.857,42.81,,,630.0,,,,,,,,,,,
294,294,294,294,294,2014-04-05,77.117,1593.386,57.086,57.463,135.797,71.983,20.662,27.912,1.5190000000000001,56.498999999999995,1.1079999999999999,195726.473,11.32212137,17287.08484,286.009,15.7382,33.801,,1.1777,0.161,15.9416,4.2486,,11.2315,4.0233,5.4387,2.5161,0.7,5.7223,,273,117.165,82.686,72.69,4.301,58.915,76.533,56.499,165.73,273,233.74099999999999,455.135,11.734,286.009,1.1079999999999999,0.267,292.251,286.009,6.242,327.666,284.857,42.81,,,646.0,,,,,,,,,,,
295,295,295,295,295,2014-05-05,76.656,1599.977,57.22,57.259,135.477,73.737,20.872,27.962,1.486,56.498999999999995,1.1540000000000001,200730.968,11.28782687,17782.95952,288.174,16.0632,33.633,27.0,1.284,0.1543,16.1542,4.2249,,11.4401,3.8388,5.1989,2.3389,0.57,5.6697,,274,117.399,82.322,73.085,4.3,57.977,76.547,56.499,165.881,274,234.56799999999998,460.79400000000004,11.721,288.174,1.1540000000000001,0.264,294.397,288.174,6.222,329.067,286.968,42.098,,,594.0,,,,,,,,,,,
296,296,296,296,296,2014-05-05,76.656,1599.977,57.22,57.259,135.477,73.737,20.872,27.962,1.486,56.498999999999995,1.1540000000000001,200730.968,11.28782687,17782.95952,288.174,16.0632,33.633,27.0,1.284,0.1543,16.1542,4.2249,,11.4401,3.8388,5.1989,2.3389,0.57,5.6697,,275,117.399,82.322,73.085,4.3,57.977,76.547,56.499,165.881,275,234.56799999999998,460.79400000000004,11.721,288.174,1.1540000000000001,0.264,294.397,288.174,6.222,329.067,286.968,42.098,0.7837,41.1955,541.0,0.0005,0.0087,19.7613,5.0231,12.8864,4.4666,6.0667,2.8368,,6.9707,G
297,297,297,297,297,2014-05-05,76.656,1599.977,57.22,57.259,135.477,73.737,20.872,27.962,1.486,56.498999999999995,1.1540000000000001,200730.968,11.28782687,17782.95952,288.174,16.0632,33.633,27.0,1.284,0.1543,16.1542,4.2249,,11.4401,3.8388,5.1989,2.3389,0.57,5.6697,,276,117.399,82.322,73.085,4.3,57.977,76.547,56.499,165.881,276,234.56799999999998,460.79400000000004,11.721,288.174,1.1540000000000001,0.264,294.397,288.174,6.222,329.067,286.968,42.098,,,559.0,,,,,,,,,,,
298,298,298,298,298,2014-05-05,76.656,1599.977,57.22,57.259,135.477,73.737,20.872,27.962,1.486,56.498999999999995,1.1540000000000001,200730.968,11.28782687,17782.95952,288.174,16.1978,33.3029,,1.185,0.1589,16.0643,4.4044,,11.2655,3.8385,5.4111,2.3271,0.59,5.8445,,274,117.399,82.322,73.085,4.3,57.977,76.547,56.499,165.881,274,234.56799999999998,460.79400000000004,11.721,288.174,1.1540000000000001,0.264,294.397,288.174,6.222,329.067,286.968,42.098,,,594.0,,,,,,,,,,,
299,299,299,299,299,2014-05-05,76.656,1599.977,57.22,57.259,135.477,73.737,20.872,27.962,1.486,56.498999999999995,1.1540000000000001,200730.968,11.28782687,17782.95952,288.174,16.1978,33.3029,,1.185,0.1589,16.0643,4.4044,,11.2655,3.8385,5.4111,2.3271,0.59,5.8445,,275,117.399,82.322,73.085,4.3,57.977,76.547,56.499,165.881,275,234.56799999999998,460.79400000000004,11.721,288.174,1.1540000000000001,0.264,294.397,288.174,6.222,329.067,286.968,42.098,0.7837,41.1955,541.0,0.0005,0.0087,19.7613,5.0231,12.8864,4.4666,6.0667,2.8368,,6.9707,G
300,300,300,300,300,2014-05-05,76.656,1599.977,57.22,57.259,135.477,73.737,20.872,27.962,1.486,56.498999999999995,1.1540000000000001,200730.968,11.28782687,17782.95952,288.174,16.1978,33.3029,,1.185,0.1589,16.0643,4.4044,,11.2655,3.8385,5.4111,2.3271,0.59,5.8445,,276,117.399,82.322,73.085,4.3,57.977,76.547,56.499,165.881,276,234.56799999999998,460.79400000000004,11.721,288.174,1.1540000000000001,0.264,294.397,288.174,6.222,329.067,286.968,42.098,,,559.0,,,,,,,,,,,
301,301,301,301,301,2014-05-05,76.656,1599.977,57.22,57.259,135.477,73.737,20.872,27.962,1.486,56.498999999999995,1.1540000000000001,200730.968,11.28782687,17782.95952,288.174,15.6714,33.1868,,1.1318,0.1643,16.8399,4.3325,,11.3773,3.675,5.4578,2.3275,0.6,5.8357,,274,117.399,82.322,73.085,4.3,57.977,76.547,56.499,165.881,274,234.56799999999998,460.79400000000004,11.721,288.174,1.1540000000000001,0.264,294.397,288.174,6.222,329.067,286.968,42.098,,,594.0,,,,,,,,,,,
302,302,302,302,302,2014-05-05,76.656,1599.977,57.22,57.259,135.477,73.737,20.872,27.962,1.486,56.498999999999995,1.1540000000000001,200730.968,11.28782687,17782.95952,288.174,15.6714,33.1868,,1.1318,0.1643,16.8399,4.3325,,11.3773,3.675,5.4578,2.3275,0.6,5.8357,,275,117.399,82.322,73.085,4.3,57.977,76.547,56.499,165.881,275,234.56799999999998,460.79400000000004,11.721,288.174,1.1540000000000001,0.264,294.397,288.174,6.222,329.067,286.968,42.098,0.7837,41.1955,541.0,0.0005,0.0087,19.7613,5.0231,12.8864,4.4666,6.0667,2.8368,,6.9707,G
303,303,303,303,303,2014-05-05,76.656,1599.977,57.22,57.259,135.477,73.737,20.872,27.962,1.486,56.498999999999995,1.1540000000000001,200730.968,11.28782687,17782.95952,288.174,15.6714,33.1868,,1.1318,0.1643,16.8399,4.3325,,11.3773,3.675,5.4578,2.3275,0.6,5.8357,,276,117.399,82.322,73.085,4.3,57.977,76.547,56.499,165.881,276,234.56799999999998,460.79400000000004,11.721,288.174,1.1540000000000001,0.264,294.397,288.174,6.222,329.067,286.968,42.098,,,559.0,,,,,,,,,,,
304,304,304,304,304,2014-06-05,76.118,1582.22,56.687,57.316,134.387,73.994,20.785999999999998,27.912,1.5430000000000001,56.498999999999995,1.194,199958.996,11.22267174,17817.41465,289.001,16.0387,33.585,,1.3136,0.1562,15.9297,4.1859,,11.3096,4.123,5.2417,2.4846,0.58,5.632,,277,117.897,82.109,72.805,4.3,59.129,76.518,56.499,165.946,277,235.339,462.803,11.607999999999999,289.001,1.194,0.264,295.375,289.001,6.375,329.935,287.878,42.056,,,532.0,,,,,,,,,,,
305,305,305,305,305,2014-06-05,76.118,1582.22,56.687,57.316,134.387,73.994,20.785999999999998,27.912,1.5430000000000001,56.498999999999995,1.194,199958.996,11.22267174,17817.41465,289.001,15.6411,34.0701,,1.2002,0.1623,15.9948,4.233,,12.2348,3.6754,4.7322,2.2749,0.57,5.7812,,277,117.897,82.109,72.805,4.3,59.129,76.518,56.499,165.946,277,235.339,462.803,11.607999999999999,289.001,1.194,0.264,295.375,289.001,6.375,329.935,287.878,42.056,,,532.0,,,,,,,,,,,
306,306,306,306,306,2014-07-05,76.08,1569.9660000000001,55.513,57.815,133.163,74.01,20.636,28.281,1.685,56.5,1.274,192415.967,11.28824441,17045.69464,289.004,15.3751,33.4936,30.92,1.1767,0.1726,16.2156,4.294,,11.3166,4.2057,5.3828,2.5658,0.61,5.8015,,278,118.179,82.23,72.7,4.299,60.26,76.525,56.5,166.143,278,235.608,463.76800000000003,11.495999999999999,289.004,1.274,0.262,295.421,289.004,6.417,330.415,287.883,42.532,0.7201,41.2826,537.0,0.0007,0.0083,19.5423,5.0039,12.5366,6.684,4.1722,3.0141,,7.0352,F
307,307,307,307,307,2014-07-05,76.08,1569.9660000000001,55.513,57.815,133.163,74.01,20.636,28.281,1.685,56.5,1.274,192415.967,11.28824441,17045.69464,289.004,15.3751,33.4936,30.92,1.1767,0.1726,16.2156,4.294,,11.3166,4.2057,5.3828,2.5658,0.61,5.8015,,279,118.179,82.23,72.7,4.299,60.26,76.525,56.5,166.143,279,235.608,463.76800000000003,11.495999999999999,289.004,1.274,0.262,295.421,289.004,6.417,330.415,287.883,42.532,,,505.0,,,,,,,,,,,
308,308,308,308,308,2014-07-05,76.08,1569.9660000000001,55.513,57.815,133.163,74.01,20.636,28.281,1.685,56.5,1.274,192415.967,11.28824441,17045.69464,289.004,15.5042,33.7385,,1.2345,0.1666,15.9708,4.2663,,12.1456,2.6553,4.8647,3.6354,0.59,5.8181,,278,118.179,82.23,72.7,4.299,60.26,76.525,56.5,166.143,278,235.608,463.76800000000003,11.495999999999999,289.004,1.274,0.262,295.421,289.004,6.417,330.415,287.883,42.532,0.7201,41.2826,537.0,0.0007,0.0083,19.5423,5.0039,12.5366,6.684,4.1722,3.0141,,7.0352,F
309,309,309,309,309,2014-07-05,76.08,1569.9660000000001,55.513,57.815,133.163,74.01,20.636,28.281,1.685,56.5,1.274,192415.967,11.28824441,17045.69464,289.004,15.5042,33.7385,,1.2345,0.1666,15.9708,4.2663,,12.1456,2.6553,4.8647,3.6354,0.59,5.8181,,279,118.179,82.23,72.7,4.299,60.26,76.525,56.5,166.143,279,235.608,463.76800000000003,11.495999999999999,289.004,1.274,0.262,295.421,289.004,6.417,330.415,287.883,42.532,,,505.0,,,,,,,,,,,
310,310,310,310,310,2014-08-05,76.327,1569.617,54.821999999999996,58.199,132.719,73.978,20.564,28.631,1.623,56.5,1.368,197438.63100000002,11.27965201,17503.96475,289.008,15.9184,33.6477,,1.2035,0.1897,16.1914,4.1866,,11.47,3.8681,5.2407,2.3188,0.66,5.7651,,280,118.156,82.494,73.23,4.299,61.285,76.537,56.5,165.992,280,235.93,463.301,11.442,289.008,1.368,0.257,295.532,289.008,6.524,331.085,287.96,43.126,,,506.0,,,,,,,,,,,
311,311,311,311,311,2014-08-05,76.327,1569.617,54.821999999999996,58.199,132.719,73.978,20.564,28.631,1.623,56.5,1.368,197438.63100000002,11.27965201,17503.96475,289.008,15.5041,33.9695,,1.1167,0.1719,16.1733,4.2757,,11.4699,4.0142,5.1506,2.3604,0.62,5.7937,,280,118.156,82.494,73.23,4.299,61.285,76.537,56.5,165.992,280,235.93,463.301,11.442,289.008,1.368,0.257,295.532,289.008,6.524,331.085,287.96,43.126,,,506.0,,,,,,,,,,,
312,312,312,312,312,2014-09-05,76.566,1521.913,53.66,58.795,131.747,74.043,19.877,28.362,1.635,56.5,1.446,193931.19,11.43531887,16958.96652,289.154,16.8338,33.0938,,1.2418,0.20800000000000002,15.2503,4.1504,,11.5028,3.7978,5.6034,2.4633,0.73,5.8546,,281,119.161,83.243,72.992,4.302,61.847,76.416,56.5,165.859,281,237.155,459.972,11.339,289.154,1.446,0.257,295.929,289.154,6.775,332.675,288.348,44.326,0.6212,40.6588,468.0,0.0006,0.0078,18.8929,5.0233,12.9803,6.9561,4.4441,3.1165,,7.2984,D
313,313,313,313,313,2014-09-05,76.566,1521.913,53.66,58.795,131.747,74.043,19.877,28.362,1.635,56.5,1.446,193931.19,11.43531887,16958.96652,289.154,16.8338,33.0938,,1.2418,0.20800000000000002,15.2503,4.1504,,11.5028,3.7978,5.6034,2.4633,0.73,5.8546,,282,119.161,83.243,72.992,4.302,61.847,76.416,56.5,165.859,282,237.155,459.972,11.339,289.154,1.446,0.257,295.929,289.154,6.775,332.675,288.348,44.326,,,524.0,,,,,,,,,,,
314,314,314,314,314,2014-09-05,76.566,1521.913,53.66,58.795,131.747,74.043,19.877,28.362,1.635,56.5,1.446,193931.19,11.43531887,16958.96652,289.154,16.5882,33.734,,1.2596,0.1856,15.7727,4.0792,,11.5836,3.8022,5.074,2.2959,0.68,5.625,,281,119.161,83.243,72.992,4.302,61.847,76.416,56.5,165.859,281,237.155,459.972,11.339,289.154,1.446,0.257,295.929,289.154,6.775,332.675,288.348,44.326,0.6212,40.6588,468.0,0.0006,0.0078,18.8929,5.0233,12.9803,6.9561,4.4441,3.1165,,7.2984,D
315,315,315,315,315,2014-09-05,76.566,1521.913,53.66,58.795,131.747,74.043,19.877,28.362,1.635,56.5,1.446,193931.19,11.43531887,16958.96652,289.154,16.5882,33.734,,1.2596,0.1856,15.7727,4.0792,,11.5836,3.8022,5.074,2.2959,0.68,5.625,,282,119.161,83.243,72.992,4.302,61.847,76.416,56.5,165.859,282,237.155,459.972,11.339,289.154,1.446,0.257,295.929,289.154,6.775,332.675,288.348,44.326,,,524.0,,,,,,,,,,,
316,316,316,316,316,2014-10-05,77.441,1519.256,54.858999999999995,58.534,133.82,75.637,19.618,27.694,1.684,56.416000000000004,1.52,193833.638,11.61005119,16695.33015,290.007,16.9994,33.3135,,1.2052,0.1664,15.1086,3.9102,,11.8489,4.1905,5.0975,2.5006,0.61,5.6592,,283,119.477,84.911,73.151,4.3,61.839,76.186,56.416,165.776,283,238.399,459.43699999999995,11.306,290.007,1.52,0.256,296.687,290.007,6.681,334.257,289.118,45.139,,,446.0,,,,,,,,,,,
317,317,317,317,317,2014-10-05,77.441,1519.256,54.858999999999995,58.534,133.82,75.637,19.618,27.694,1.684,56.416000000000004,1.52,193833.638,11.61005119,16695.33015,290.007,17.0637,33.5799,,1.2665,0.1909,15.551,3.9786,,11.5414,3.8493,5.0919,2.3333,0.71,5.5535,,283,119.477,84.911,73.151,4.3,61.839,76.186,56.416,165.776,283,238.399,459.43699999999995,11.306,290.007,1.52,0.256,296.687,290.007,6.681,334.257,289.118,45.139,,,446.0,,,,,,,,,,,
318,318,318,318,318,2014-11-05,75.287,1520.012,56.961,56.928999999999995,133.768,76.894,20.19,26.685,1.715,54.461,1.566,205921.333,11.9112577,17287.95886,289.986,17.6473,34.2432,,1.313,0.1448,14.8282,3.5669,,12.8432,4.2284,3.6324,2.2088,0.52,5.3438,,284,118.474,83.597,72.624,4.299,60.871,74.217,54.461,165.105,284,238.641,453.473,11.301,289.986,1.566,0.245,295.974,289.986,5.988,334.168,288.472,45.696,,,442.0,,,,,,,,,,,
319,319,319,319,319,2014-11-05,75.287,1520.012,56.961,56.928999999999995,133.768,76.894,20.19,26.685,1.715,54.461,1.566,205921.333,11.9112577,17287.95886,289.986,17.6473,34.2432,,1.313,0.1448,14.8282,3.5669,,12.8432,4.2284,3.6324,2.2088,0.52,5.3438,,285,118.474,83.597,72.624,4.299,60.871,74.217,54.461,165.105,285,238.641,453.473,11.301,289.986,1.566,0.245,295.974,289.986,5.988,334.168,288.472,45.696,,,447.0,,,,,,,,,,,
320,320,320,320,320,2014-11-05,75.287,1520.012,56.961,56.928999999999995,133.768,76.894,20.19,26.685,1.715,54.461,1.566,205921.333,11.9112577,17287.95886,289.986,16.9155,34.2368,,1.2068,0.1526,15.3301,3.7249,,12.0062,3.9656,4.6835,2.2671,0.55,5.5109,,284,118.474,83.597,72.624,4.299,60.871,74.217,54.461,165.105,284,238.641,453.473,11.301,289.986,1.566,0.245,295.974,289.986,5.988,334.168,288.472,45.696,,,442.0,,,,,,,,,,,
321,321,321,321,321,2014-11-05,75.287,1520.012,56.961,56.928999999999995,133.768,76.894,20.19,26.685,1.715,54.461,1.566,205921.333,11.9112577,17287.95886,289.986,16.9155,34.2368,,1.2068,0.1526,15.3301,3.7249,,12.0062,3.9656,4.6835,2.2671,0.55,5.5109,,285,118.474,83.597,72.624,4.299,60.871,74.217,54.461,165.105,285,238.641,453.473,11.301,289.986,1.566,0.245,295.974,289.986,5.988,334.168,288.472,45.696,,,447.0,,,,,,,,,,,
322,322,322,322,322,2014-12-05,73.509,1506.4,56.255,56.648,131.27,76.949,20.493000000000002,26.778000000000002,1.625,53.218999999999994,1.623,219545.078,11.97665789,18331.08034,289.997,16.607,35.1097,32.0,1.2245,0.1471,14.9534,3.461,,12.9898,4.5305,3.4114,2.0973,0.57,5.4683,,286,118.233,82.191,73.113,4.303,60.63,72.973,53.219,164.264,286,239.356,450.861,11.318,289.997,1.623,0.237,295.687,289.997,5.689,334.724,288.142,46.582,0.6811,42.0578,428.0,0.0004,0.0083,18.2494,4.2694,14.4462,5.693,4.724,2.9347,,6.9357,E
323,323,323,323,323,2014-12-05,73.509,1506.4,56.255,56.648,131.27,76.949,20.493000000000002,26.778000000000002,1.625,53.218999999999994,1.623,219545.078,11.97665789,18331.08034,289.997,16.607,35.1097,32.0,1.2245,0.1471,14.9534,3.461,,12.9898,4.5305,3.4114,2.0973,0.57,5.4683,,287,118.233,82.191,73.113,4.303,60.63,72.973,53.219,164.264,287,239.356,450.861,11.318,289.997,1.623,0.237,295.687,289.997,5.689,334.724,288.142,46.582,,,424.0,,,,,,,,,,,
324,324,324,324,324,2014-12-05,73.509,1506.4,56.255,56.648,131.27,76.949,20.493000000000002,26.778000000000002,1.625,53.218999999999994,1.623,219545.078,11.97665789,18331.08034,289.997,14.1075,34.926,,0.5875,0.155,17.1304,3.7665,,12.8311,4.2526,4.0894,2.0218,0.49,6.1322,,286,118.233,82.191,73.113,4.303,60.63,72.973,53.219,164.264,286,239.356,450.861,11.318,289.997,1.623,0.237,295.687,289.997,5.689,334.724,288.142,46.582,0.6811,42.0578,428.0,0.0004,0.0083,18.2494,4.2694,14.4462,5.693,4.724,2.9347,,6.9357,E
325,325,325,325,325,2014-12-05,73.509,1506.4,56.255,56.648,131.27,76.949,20.493000000000002,26.778000000000002,1.625,53.218999999999994,1.623,219545.078,11.97665789,18331.08034,289.997,14.1075,34.926,,0.5875,0.155,17.1304,3.7665,,12.8311,4.2526,4.0894,2.0218,0.49,6.1322,,287,118.233,82.191,73.113,4.303,60.63,72.973,53.219,164.264,287,239.356,450.861,11.318,289.997,1.623,0.237,295.687,289.997,5.689,334.724,288.142,46.582,,,424.0,,,,,,,,,,,
326,326,326,326,326,2014-05-13,73.253,1499.172,56.185,56.593,130.937,76.966,20.465999999999998,26.683,1.6680000000000001,53.0,1.598,225503.00199999998,11.97711719,18827.81963,290.009,17.6679,34.6819,,1.2669,0.1506,14.3608,3.2898,,12.9677,4.4161,3.6135,1.9763,0.52,5.6085,,288,118.686,81.874,73.266,4.3,60.554,72.722,53.0,163.807,288,241.092,446.079,11.327,290.009,1.598,0.24100000000000002,295.561,290.009,5.552,336.158,287.957,48.201,,,435.0,,,,,,,,,,,
327,327,327,327,327,2014-05-13,73.253,1499.172,56.185,56.593,130.937,76.966,20.465999999999998,26.683,1.6680000000000001,53.0,1.598,225503.00199999998,11.97711719,18827.81963,290.009,15.1308,35.1681,,0.802,0.1409,16.3838,3.3963,,12.8621,4.5265,3.8882,2.0974,0.5,5.6039,,288,118.686,81.874,73.266,4.3,60.554,72.722,53.0,163.807,288,241.092,446.079,11.327,290.009,1.598,0.24100000000000002,295.561,290.009,5.552,336.158,287.957,48.201,,,435.0,,,,,,,,,,,
328,328,328,328,328,2014-05-14,74.272,1499.978,56.833,56.651,132.605,78.118,20.195999999999998,26.393,3.716,52.998999999999995,1.694,228532.19,12.16676657,18783.313430000002,290.008,17.7713,34.9349,31.0,1.1054,0.1468,14.5089,3.1395,,13.4027,3.0747,3.3463,3.2072,0.53,5.3623,,289,118.742,82.354,73.33,4.3,59.907,72.671,52.999,163.432,289,242.73,442.454,11.286,290.008,1.694,0.239,296.269,290.008,6.261,337.579,288.186,49.393,,,416.0,,,,,,,,,,,
329,329,329,329,329,2014-05-14,74.272,1499.978,56.833,56.651,132.605,78.118,20.195999999999998,26.393,3.716,52.998999999999995,1.694,228532.19,12.16676657,18783.313430000002,290.008,17.7713,34.9349,31.0,1.1054,0.1468,14.5089,3.1395,,13.4027,3.0747,3.3463,3.2072,0.53,5.3623,,290,118.742,82.354,73.33,4.3,59.907,72.671,52.999,163.432,290,242.73,442.454,11.286,290.008,1.694,0.239,296.269,290.008,6.261,337.579,288.186,49.393,0.7118,42.3665,419.0,0.0004,0.0083,18.1419,3.9391,15.1847,5.7756,4.255,2.6624,,6.9543,F
330,330,330,330,330,2014-05-14,74.272,1499.978,56.833,56.651,132.605,78.118,20.195999999999998,26.393,3.716,52.998999999999995,1.694,228532.19,12.16676657,18783.313430000002,290.008,14.66,35.3631,,0.6173,0.1563,16.7093,3.3327,,17.1986,,2.7788,3.4834,0.53,5.7005,,289,118.742,82.354,73.33,4.3,59.907,72.671,52.999,163.432,289,242.73,442.454,11.286,290.008,1.694,0.239,296.269,290.008,6.261,337.579,288.186,49.393,,,416.0,,,,,,,,,,,
331,331,331,331,331,2014-05-14,74.272,1499.978,56.833,56.651,132.605,78.118,20.195999999999998,26.393,3.716,52.998999999999995,1.694,228532.19,12.16676657,18783.313430000002,290.008,14.66,35.3631,,0.6173,0.1563,16.7093,3.3327,,17.1986,,2.7788,3.4834,0.53,5.7005,,290,118.742,82.354,73.33,4.3,59.907,72.671,52.999,163.432,290,242.73,442.454,11.286,290.008,1.694,0.239,296.269,290.008,6.261,337.579,288.186,49.393,0.7118,42.3665,419.0,0.0004,0.0083,18.1419,3.9391,15.1847,5.7756,4.255,2.6624,,6.9543,F
332,332,332,332,332,2014-05-15,75.703,1499.999,56.707,57.173,133.91,79.949,19.814,26.451999999999998,6.275,52.998999999999995,1.874,240804.01,12.33101642,19528.31802,289.988,19.2801,35.1087,,1.2171,0.1446,14.1692,2.9729,,13.2302,3.9545,3.0151,1.6688,0.5,5.2388,,291,118.238,83.056,73.679,4.299,60.694,72.654,52.999,163.007,291,242.899,443.22,11.306,289.988,1.874,0.23600000000000002,296.191,289.988,6.203,337.893,288.234,49.658,,,447.0,,,,,,,,,,,
333,333,333,333,333,2014-05-15,75.703,1499.999,56.707,57.173,133.91,79.949,19.814,26.451999999999998,6.275,52.998999999999995,1.874,240804.01,12.33101642,19528.31802,289.988,15.2979,35.0846,29.0,0.7418,0.1442,17.1043,3.1877,,13.4282,4.4295,3.2637,1.8551,0.51,5.463,,291,118.238,83.056,73.679,4.299,60.694,72.654,52.999,163.007,291,242.899,443.22,11.306,289.988,1.874,0.23600000000000002,296.191,289.988,6.203,337.893,288.234,49.658,,,447.0,,,,,,,,,,,
334,334,334,334,334,2014-05-16,73.234,1499.633,55.648,56.823,130.381,80.074,20.477,26.949,10.134,51.278,2.03,183059.00199999998,14.2457416,12850.085790000001,290.003,16.1393,37.3463,,0.5882,0.1023,15.0933,2.9347,,13.4999,4.2219,2.8635,1.6613,0.35,5.5493,,292,117.722,81.519,73.914,4.299,58.661,70.952,51.278,161.758,292,241.74,446.031,11.391,290.003,2.03,0.231,295.186,290.003,5.183,336.596,287.575,49.021,0.9605,45.1047,412.0,0.0,0.0068,17.8291,3.4246,15.2862,6.3218,2.3297,2.0816,,6.655,I
335,335,335,335,335,2014-05-16,73.234,1499.633,55.648,56.823,130.381,80.074,20.477,26.949,10.134,51.278,2.03,183059.00199999998,14.2457416,12850.085790000001,290.003,16.1393,37.3463,,0.5882,0.1023,15.0933,2.9347,,13.4999,4.2219,2.8635,1.6613,0.35,5.5493,,293,117.722,81.519,73.914,4.299,58.661,70.952,51.278,161.758,293,241.74,446.031,11.391,290.003,2.03,0.231,295.186,290.003,5.183,336.596,287.575,49.021,,,451.0,,,,,,,,,,,
336,336,336,336,336,2014-05-16,73.234,1499.633,55.648,56.823,130.381,80.074,20.477,26.949,10.134,51.278,2.03,183059.00199999998,14.2457416,12850.085790000001,290.003,16.1393,37.3463,,0.5882,0.1023,15.0933,2.9347,,13.4999,4.2219,2.8635,1.6613,0.35,5.5493,,294,117.722,81.519,73.914,4.299,58.661,70.952,51.278,161.758,294,241.74,446.031,11.391,290.003,2.03,0.231,295.186,290.003,5.183,336.596,287.575,49.021,,,397.0,,,,,,,,,,,
337,337,337,337,337,2014-05-16,73.234,1499.633,55.648,56.823,130.381,80.074,20.477,26.949,10.134,51.278,2.03,183059.00199999998,14.2457416,12850.085790000001,290.003,19.172,35.2595,,1.3008,0.1308,14.5819,2.7992,,13.2019,3.9897,2.8224,1.6177,0.55,5.1241,,292,117.722,81.519,73.914,4.299,58.661,70.952,51.278,161.758,292,241.74,446.031,11.391,290.003,2.03,0.231,295.186,290.003,5.183,336.596,287.575,49.021,0.9605,45.1047,412.0,0.0,0.0068,17.8291,3.4246,15.2862,6.3218,2.3297,2.0816,,6.655,I
338,338,338,338,338,2014-05-16,73.234,1499.633,55.648,56.823,130.381,80.074,20.477,26.949,10.134,51.278,2.03,183059.00199999998,14.2457416,12850.085790000001,290.003,19.172,35.2595,,1.3008,0.1308,14.5819,2.7992,,13.2019,3.9897,2.8224,1.6177,0.55,5.1241,,293,117.722,81.519,73.914,4.299,58.661,70.952,51.278,161.758,293,241.74,446.031,11.391,290.003,2.03,0.231,295.186,290.003,5.183,336.596,287.575,49.021,,,451.0,,,,,,,,,,,
339,339,339,339,339,2014-05-16,73.234,1499.633,55.648,56.823,130.381,80.074,20.477,26.949,10.134,51.278,2.03,183059.00199999998,14.2457416,12850.085790000001,290.003,19.172,35.2595,,1.3008,0.1308,14.5819,2.7992,,13.2019,3.9897,2.8224,1.6177,0.55,5.1241,,294,117.722,81.519,73.914,4.299,58.661,70.952,51.278,161.758,294,241.74,446.031,11.391,290.003,2.03,0.231,295.186,290.003,5.183,336.596,287.575,49.021,,,397.0,,,,,,,,,,,
340,340,340,340,340,2014-05-16,73.234,1499.633,55.648,56.823,130.381,80.074,20.477,26.949,10.134,51.278,2.03,183059.00199999998,14.2457416,12850.085790000001,290.003,18.7191,35.9583,,1.1575,0.0897,14.4191,2.7211,,13.8727,4.0287,2.3018,1.6019,0.39,5.1301,,292,117.722,81.519,73.914,4.299,58.661,70.952,51.278,161.758,292,241.74,446.031,11.391,290.003,2.03,0.231,295.186,290.003,5.183,336.596,287.575,49.021,0.9605,45.1047,412.0,0.0,0.0068,17.8291,3.4246,15.2862,6.3218,2.3297,2.0816,,6.655,I
